Typ,Model auta,Cena (Kč),Nájezd (km),Rok výroby,Palivo,Objem motoru,Typ motoru,Hybrid typ,Výkon (kW),Převodovka,Dvouspojková převodovka,Filtr pevných částic,Kola,Náhon 4x4,Karoserie,Výbava,Záruka,Tepelné čerpadlo,Spárováno,Skóre shody,Extra,Stav,Země,Zdroj,Odkaz na auto
Spalovací,Audi A4 Avant 35 TFSI,483416,48000,2022,Benzín,2.0,TFSI,PHEV,110,Automatická,Ano,,,Ne,Kombi,,Ano,,Ano,7,Judenburg / Avant 35 Sports. Navi Privacy L,,Rakousko,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-a4-avant-35-tfsi-s-tronic-sports-navi-privacy-l-judenburg/459210068.html
Spalovací,Audi A4 Avant 35 TFSI,483416,47000,2022,Benzín,2.0,TFSI,PHEV,110,Automatická,Ano,,,Ne,Kombi,,Ano,,Ano,7,Judenburg / Avant 35 Sports. Navi Privacy L,,Rakousko,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-a4-avant-35-tfsi-s-tronic-sports-navi-privacy-l-judenburg/459359946.html
Spalovací,Audi A4 Avant 35 TFSI,483416,50000,2022,Benzín,2.0,TFSI,PHEV,110,Automatická,Ano,,,Ne,Kombi,,Ano,,Ano,7,Judenburg / Avant Navi PDC Business Privacy,,Rakousko,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-a4-avant-tfsi-s-tronic-navi-pdc-business-privacy-judenburg/459175205.html
Spalovací,Audi A4 Avant 35 TFSI,483416,53000,2022,Benzín,2.0,TFSI,PHEV,110,Automatická,Ano,,,Ne,Kombi,,Ano,,Ano,7,Judenburg / Avant Navi PDC Business Privacy,,Rakousko,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-a4-avant-tfsi-s-tronic-navi-pdc-business-privacy-judenburg/459175206.html
Spalovací,Audi A4 Sedan 35 TFSI,544315,97778,2023,Nafta,2.0,TDI,,120,Automatická,,,,Ne,Sedan/limuzína,,,,Ano,3,Bratislava / Lim. 35 basis,,Slovensko,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-a4-lim-35-tdi-basis-bratislava/452518151.html
Spalovací,Audi A6 2.0 TDI,585519,68300,2022,Nafta,2.0,TDI,,120,Automatická,,,,Ne,Kombi,,,,Ano,3,Komárno / Avant 35 basis,,Slovensko,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-a6-avant-35-tdi-basis-komarno/459823159.html
Elektrické,Audi e-tron,662217,58306,2022,Elektro,,,,230,,,,,Ne,SUV,,,,,,Hagen / E-TRON 50 19Z./ACC/AMBIENTE+/DAB/CARPLAY/NAVI+,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-19z-acc-ambiente-dab-carplay-navi-hagen/454489873.html
Elektrické,Audi e-tron,640877,64073,2022,Elektro,,,,230,,,,,Ne,SUV,,,,,,Hagen / E-TRON 50 20Z./LED/KAMERA/CARPLAY/SHZ./KEYLESS,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-20z-led-kamera-carplay-shz-keyless-hagen/454147385.html
Elektrické,Audi e-tron,748835,59187,2022,Elektro,,,,230,,,,,Ne,SUV,,,,,,Hamburg / 50 2x S line ACC BLACK e-SITZE 21Z KAMERA,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-2x-s-line-acc-black-e-sitze-21z-kamera-hamburg/455992585.html
Elektrické,Audi e-tron,725608,83838,2022,Elektro,,,,230,,,,,Ne,SUV,,,,,,Hamburg / 50 2x S line ACC HuD PANO MATRIX 360° 21Z,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-2x-s-line-acc-hud-pano-matrix-360-21z-hamburg/459562683.html
Elektrické,Audi e-tron,734052,32081,2022,Elektro,,,,230,,,,,Ne,SUV,,,,,,Hagen / E-TRON 50 2x S LINE BLACK LED/20Z/KEYLESS/KAMERA,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-2x-s-line-black-led-20z-keyless-kamera-hagen/453109799.html
Elektrické,Audi e-tron,722463,37920,2022,Elektro,,,,230,,,,,Ne,SUV,,,,,,Marktredwitz / Baterie 71 kWh / 50 advanced 169€ m.20% Anz. HeadUp Navi 3,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-advanced-169-m-20-anz-headup-navi-3-marktredwitz/456139879.html
Elektrické,Audi e-tron,674072,34426,2022,Elektro,,,,230,,,,,Ne,SUV,,,,,,Marktredwitz / Baterie 71 kWh / 50 Advanced 20Zoll Leder braun AHK PANO M,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-advanced-20zoll-leder-braun-ahk-pano-m-marktredwitz/457929567.html
Elektrické,Audi e-tron,728729,40375,2022,Elektro,,,,230,,,,,Ne,SUV,,,,,,Hagen / E-TRON 50 ADVANCED ACC/SIDE/MEMORY/KEYLESS/DSP,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-advanced-acc-side-memory-keyless-dsp-hagen/454475162.html
Elektrické,Audi e-tron,644361,38337,2022,Elektro,,,,230,,,,,Ne,SUV,,,,,,Hagen / E-TRON 50 ADVANCED LED/CARPLAY/SHZ/B&O/AMBIENTE+,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-advanced-led-carplay-shz-b-o-ambiente-hagen/455212928.html
Elektrické,Audi e-tron,680363,22488,2021,Elektro,,,,230,,,,,Ne,SUV,,,,,,Hagen / E-TRON 50 ADVANCED MATRIX/ACC/PANO/KEYLESS/KAM.,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-advanced-matrix-acc-pano-keyless-kam-hagen/446973757.html
Elektrické,Audi e-tron,689316,28038,2022,Elektro,,,,230,,,,,Ne,SUV,,,,,,Rastede/ Wahnbek / 50 Advanced QU.Leder/Kamera/20/Navi,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-advanced-qu-leder-kamera-20-navi-rastede-wahnbek/453478619.html
Elektrické,Audi e-tron,722947,62228,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Hamburg / 50 advanced quattro 230 kW Pano Kamera,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-advanced-quattro-230-kw-pano-kamera-hamburg/457498833.html
Elektrické,Audi e-tron,747142,49508,2021,Elektro,,,,230,,,,,Ano,SUV,,,,,,Lingen / Baterie 71 kWh / 50 advanced quattro MMI LED AHK,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-advanced-quattro-mmi-led-ahk-lingen/455055790.html
Elektrické,Audi e-tron,673782,37665,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Schrobenhausen-Edelshsn. / Baterie 71 kWh / 50 advanced quattro NAVI+VIRTUAL-COCKPIT+,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-advanced-quattro-navi-virtual-cockpit-schrobenhausen-edelshsn/459010825.html
Elektrické,Audi e-tron,748835,25000,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Kölln-Reisiek / Baterie 71 kWh / 50 advanced quattro S line-INT NAV APP KA,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-advanced-quattro-s-line-int-nav-app-ka-k%C3%B6lln-reisiek/447222016.html
Elektrické,Audi e-tron,650604,30200,2023,Elektro,,,,230,,,,,Ano,SUV,,,,,,Braunschweig / 50 electric quattro*PANO*CAM*ViCo*PDC*,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-electric-quattro-pano-cam-vico-pdc-braunschweig/455545048.html
Elektrické,Audi e-tron,640659,44213,2022,Elektro,,,,230,,,,,Ne,SUV,,,,,,Hagen / E-TRON 50 LED/19Z./ACC/AIR-SUS/DAB/VC/DSP/NAVI+,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-led-19z-acc-air-sus-dab-vc-dsp-navi-hagen/454501054.html
Elektrické,Audi e-tron,600036,97323,2021,Elektro,,,,230,,,,,Ne,SUV,,,,,,FÜRTH ( HESSEN ) / Baterie 71 kWh / 50 *LED*AHK*AMBIENTE*VIRTUAL*,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-led-ahk-ambiente-virtual-f%C3%BCrth-hessen/435522732.html
Elektrické,Audi e-tron,621642,50956,2022,Elektro,,,,230,,,,,Ne,SUV,,,,,,Hagen / E-TRON 50 LED/AMBIENTE+/TEMPOMAT/20Z./DSP/KAMERA,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-led-ambiente-tempomat-20z-dsp-kamera-hagen/458853765.html
Elektrické,Audi e-tron,748206,48582,2022,Elektro,,,,230,,,,,Ne,SUV,,,,,,Hagen / E-TRON 50 Q 2x S LINE ACC/S-SITZE/360°/SIDE/DSP,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-q-2x-s-line-acc-s-sitze-360-side-dsp-hagen/456665495.html
Elektrické,Audi e-tron,735528,29743,2022,Elektro,,,,230,,,,,Ne,SUV,,,,,,Hagen / E-TRON 50 Q 2x S LINE BLACK ACC/LED/KAM./AIR-SUS,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-q-2x-s-line-black-acc-led-kam-air-sus-hagen/450197743.html
Elektrické,Audi e-tron,651814,49833,2022,Elektro,,,,230,,,,,Ne,SUV,,,,,,Bochum / Baterie 82 kWh / 50 Q 360° LM20 STANDKLIMA PRIVACY,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-q-360-lm20-standklima-privacy-bochum/458984400.html
Elektrické,Audi e-tron,572042,72930,2021,Elektro,,,,230,,,,,Ne,SUV,,,,,,Hagen / E-TRON 50 Q ADVANCED/19Z./LED/DAB/NAVI+/SHZ./AIR,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-q-advanced-19z-led-dab-navi-shz-air-hagen/458308651.html
Elektrické,Audi e-tron,676226,45664,2022,Elektro,,,,230,,,,,Ne,SUV,,,,,,Hagen / E-TRON 50 Q ADVANCED 20Z./LED/DAB/CARPLAY/KAMERA,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-q-advanced-20z-led-dab-carplay-kamera-hagen/454518633.html
Elektrické,Audi e-tron,692195,74012,2022,Elektro,,,,230,,,,,Ne,SUV,,,,,,Hagen / E-TRON 50 Q ADVANCED 21Z./ACC/HuD/DAB+/NAVI+/KAM,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-q-advanced-21z-acc-hud-dab-navi-kam-hagen/454302260.html
Elektrické,Audi e-tron,695026,59998,2022,Elektro,,,,230,,,,,Ne,SUV,,,,,,Hagen / E-TRON 50 Q ADVANCED/ALL-BLACK/21Z./MATRIX/AHK,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-q-advanced-all-black-21z-matrix-ahk-hagen/458311718.html
Elektrické,Audi e-tron,685251,26195,2022,Elektro,,,,230,,,,,Ne,SUV,,,,,,Hagen / E-TRON 50 Q ADVANCED/BLACK/20Z/DAB/NAVI/PANO/SHZ,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-q-advanced-black-20z-dab-navi-pano-shz-hagen/451535808.html
Elektrické,Audi e-tron,692364,59267,2022,Elektro,,,,230,,,,,Ne,SUV,,,,,,Hagen / E-TRON 50 Q S LINE ALL BLACK/21Z./LED/HuD/KAMERA,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-q-s-line-all-black-21z-led-hud-kamera-hagen/457399962.html
Elektrické,Audi e-tron,733955,38539,2022,Elektro,,,,230,,,,,Ne,SUV,,,,,,Hagen / E-TRON 50 Q S LINE BLACK 20Z./LED/KAM./AIR-SUS,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-q-s-line-black-20z-led-kam-air-sus-hagen/455291894.html
Elektrické,Audi e-tron,714091,47764,2022,Elektro,,,,230,,,,,Ne,SUV,,,,,,Hagen / E-TRON 50 Q S LINE BLACK 20Z./LED/PANO/AIR-SUS,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-q-s-line-black-20z-led-pano-air-sus-hagen/446283995.html
Elektrické,Audi e-tron,709809,81002,2022,Elektro,,,,230,,,,,Ne,SUV,,,,,,Hagen / E-TRON 50 Q S LINE BLACK 21Z./ACC/LED/KAM./AHK,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-q-s-line-black-21z-acc-led-kam-ahk-hagen/455285066.html
Elektrické,Audi e-tron,738286,61631,2022,Elektro,,,,230,,,,,Ne,SUV,,,,,,Hagen / E-TRON 50 Q S LINE BLACK 21Z./LED/KAM./AHK/B&O,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-q-s-line-black-21z-led-kam-ahk-b-o-hagen/456699195.html
Elektrické,Audi e-tron,592294,78352,2021,Elektro,,,,230,,,,,Ne,SUV,,,,,,Gyhum/Bockel / 50 Qu. advanced Leder Navi LED vc Sound,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-qu-advanced-leder-navi-led-vc-sound-gyhum-bockel/459379087.html
Elektrické,Audi e-tron,749803,30013,2022,Elektro,,,,230,,,,,Ne,SUV,,,,,,Rastede/ Wahnbek / Baterie 71 kWh / 50 QU. Advanced S-Line HeadUp/21/Kamera,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-qu-advanced-s-line-headup-21-kamera-rastede-wahnbek/455891746.html
Elektrické,Audi e-tron,647942,93446,2021,Elektro,,,,230,,,,,Ne,SUV,,,,,,Flensburg / Baterie 64 kWh / 50 qu. advanced STANDKLIMA+NAVI+ACC+360*,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-qu-advanced-standklima-navi-acc-360-flensburg/459466528.html
Elektrické,Audi e-tron,677436,51631,2022,Elektro,,,,230,,,,,Ne,SUV,,,,,,Rastede/ Wahnbek / Baterie 71 kWh / 50 QU.S-Line Advanced Teilleder/HadUp/AHK,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-qu-s-line-advanced-teilleder-hadup-ahk-rastede-wahnbek/458741837.html
Elektrické,Audi e-tron,747626,54177,2022,Elektro,,,,230,,,,,Ne,SUV,,,,,,Rastede/ Wahnbek / Baterie 71 kWh / 50 QU.S-Line Optik schwarz/Matrix/Kamera,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-qu-s-line-optik-schwarz-matrix-kamera-rastede-wahnbek/455864657.html
Elektrické,Audi e-tron,677218,48097,2022,Elektro,,,,230,,,,,Ne,SUV,,,,,,Rastede/ Wahnbek / Baterie 71 kWh / 50 QU.S-Line Teilleder/Kamera/Head-Up/20,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-qu-s-line-teilleder-kamera-head-up-20-rastede-wahnbek/459611920.html
Elektrické,Audi e-tron,556243,91000,2021,Elektro,,,,230,,,,,Ano,SUV,,,,,,Ulm-Jungingen / Baterie 71 kWh / 50 quattro|1.Hand|Panoramadach|71-kWh-HV|,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-1-hand-panoramadach-71-kwh-hv-ulm-jungingen/455655912.html
Elektrické,Audi e-tron,546565,78707,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Reutlingen / 50 quattro 19 Zoll,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-19-zoll-reutlingen/459036570.html
Elektrické,Audi e-tron,595463,64413,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Hagen / E-TRON 50 QUATTRO 19Z./LED/TEMPOMAT/AIR-SUS/SHZ.,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-19z-led-tempomat-air-sus-shz-hagen/454326271.html
Elektrické,Audi e-tron,677436,29800,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Uchte / Baterie 71 kWh / 50 quattro/20Zoll/EL.HECKKLAPPE//APP/LUFT,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-20zoll-el-heckklappe-app-luft-uchte/456050243.html
Elektrické,Audi e-tron,713438,24074,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Hagen / E-TRON 50 QUATTRO 21Z./LED/TEMPO./KAMERA/AIR-SUS,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-21z-led-tempo-kamera-air-sus-hagen/456699172.html
Elektrické,Audi e-tron,733762,74572,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Hagen / E-TRON 50 QUATTRO 21Z/PANO/360°/AHK/AIR-SUS/SIDE,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-21z-pano-360-ahk-air-sus-side-hagen/455285071.html
Elektrické,Audi e-tron,643345,38630,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Regensburg / E-TRON 50 QUATTRO 313 PS LED+NAVI+20+SHZ+LUFT,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-313-ps-led-navi-20-shz-luft-regensburg/459105509.html
Elektrické,Audi e-tron,638506,42625,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Regensburg / E-TRON 50 QUATTRO 313 PS LED+NAVI+LUFTFEDERUNG,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-313-ps-led-navi-luftfederung-regensburg/459105472.html
Elektrické,Audi e-tron,676226,40792,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,"Detmold / Baterie 64 kWh / 50 quattro 332,-ohne Anzahlung Sitzheizun",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-332-ohne-anzahlung-sitzheizun-detmold/458113493.html
Elektrické,Audi e-tron,725124,23000,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Koblenz / Baterie 68 kWh / 50 quattro 68 kWh Basis 270 kW,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-68-kwh-basis-270-kw-koblenz/455111280.html
Elektrické,Audi e-tron,677218,55838,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Meppen / Baterie 71 kWh / 50 QUATTRO 71 kWh +AHK +LED +SOUND +RKAM,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-71-kwh-ahk-led-sound-rkam-meppen/455275767.html
Elektrické,Audi e-tron,646006,44700,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Osnabrück / Baterie 71 kWh / E-TRON 50 QUATTRO 71 KWH AUTOMATIK Bluetooth LED,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-71-kwh-automatik-bluetooth-led-osnabr%C3%BCck/453845591.html
Elektrické,Audi e-tron,660524,32400,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Osnabrück / Baterie 71 kWh / E-TRON 50 QUATTRO 71 KWH AUTOMATIK Bluetooth LED,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-71-kwh-automatik-bluetooth-led-osnabr%C3%BCck/453845592.html
Elektrické,Audi e-tron,730689,38500,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Osnabrück / Baterie 71 kWh / E-TRON 50 QUATTRO 71 KWH AUTOMATIK Bluetooth LED,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-71-kwh-automatik-bluetooth-led-osnabr%C3%BCck/453845594.html
Elektrické,Audi e-tron,701655,31900,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Osnabrück / Baterie 71 kWh / E-TRON 50 QUATTRO 71 KWH AUTOMATIK Bluetooth LED,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-71-kwh-automatik-bluetooth-led-osnabr%C3%BCck/453882502.html
Elektrické,Audi e-tron,689558,31300,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Osnabrück / Baterie 71 kWh / E-TRON 50 QUATTRO 71 KWH AUTOMATIK Bluetooth LED,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-71-kwh-automatik-bluetooth-led-osnabr%C3%BCck/453882506.html
Elektrické,Audi e-tron,641143,23885,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Ergolding / Baterie 71 kWh / 50 quattro 71 kWh LUFT/AHK/Pano/Tempomat,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-71-kwh-luft-ahk-pano-tempomat-ergolding/454472838.html
Elektrické,Audi e-tron,653241,23366,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Ergolding / Baterie 71 kWh / 50 quattro 71 kWh LUFT/AHK/SHZ/Tempomat,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-71-kwh-luft-ahk-shz-tempomat-ergolding/454472821.html
Elektrické,Audi e-tron,720575,36549,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Hagen / E-TRON 50 QUATTRO ACC/SHZ./19Z./NAVI+/DSP/KAMERA,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-acc-shz-19z-navi-dsp-kamera-hagen/455517384.html
Elektrické,Audi e-tron,720987,19900,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Uchte / Baterie 71 kWh / 50 quattro advanced/21ZOLL/BLACK/KAMERA,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-advanced-21zoll-black-kamera-uchte/456049633.html
Elektrické,Audi e-tron,749561,22000,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Balingen / Baterie 71 kWh / 50 quattro advanced 8fach+HeadUp+LEDER,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-advanced-8fach-headup-leder-balingen/447019848.html
Elektrické,Audi e-tron,724640,31400,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Braunschweig / Baterie 71 kWh / 50 quattro advanced 93%SoH AHK Navi Luft,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-advanced-93-soh-ahk-navi-luft-braunschweig/458359682.html
Elektrické,Audi e-tron,701413,43000,2021,Elektro,,,,230,,,,,Ano,SUV,,,,,,"Füssen / Baterie 71 kWh / 50 quattro advanced, ACC, Matrix, Pano",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-advanced-acc-matrix-pano-f%C3%BCssen/454515053.html
Elektrické,Audi e-tron,722221,39400,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Manching / 50 quattro advanced AHK KAMERA LED NAVI S,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-advanced-ahk-kamera-led-navi-s-manching/459139073.html
Elektrické,Audi e-tron,688953,58000,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,"Ellerhoop bei Hamburg / Baterie 71 kWh / 50 quattro advanced AIR*LANE*KAM*SHZ*20""",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-advanced-air-lane-kam-shz-20-ellerhoop-bei-hamburg/456790810.html
Elektrické,Audi e-tron,701050,25000,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Ellerhoop bei Hamburg / Baterie 71 kWh / 50 quattro advanced,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-advanced-ellerhoop-bei-hamburg/457324948.html
Elektrické,Audi e-tron,643345,43316,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Filderstadt / 50 quattro advanced,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-advanced-filderstadt/456588247.html
Elektrické,Audi e-tron,674798,43241,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Filderstadt / 50 quattro advanced HUD,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-advanced-hud-filderstadt/455971442.html
Elektrické,Audi e-tron,725245,46000,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Ellerhoop bei Hamburg / Baterie 71 kWh / 50 quattro advanced NAV*LED*LANE*KAM*AIR,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-advanced-nav-led-lane-kam-air-ellerhoop-bei-hamburg/456316194.html
Elektrické,Audi e-tron,689316,37000,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Braunschweig / 50 quattro advanced S line ACC/Kamera/HUD,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-advanced-s-line-acc-kamera-hud-braunschweig/456832266.html
Elektrické,Audi e-tron,708672,98000,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Pinneberg / 50 quattro advanced S-line Kam. Navi LED,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-advanced-s-line-kam-navi-led-pinneberg/438454385.html
Elektrické,Audi e-tron,700445,24600,2023,Elektro,,,,230,,,,,Ano,SUV,,,,,,Krefeld / 50 quattro / AHK / 360° / TOTW.,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-ahk-360-totw-krefeld/457279536.html
Elektrické,Audi e-tron,695558,38332,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Schrobenhausen-Edelshsn. / Baterie 71 kWh / 50 quattro AHK+LEDER+STANDKLIMATISIERUNG+,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-ahk-leder-standklimatisierung-schrobenhausen-edelshsn/458004205.html
Elektrické,Audi e-tron,673782,35420,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Schrobenhausen-Edelshsn. / Baterie 71 kWh / 50 quattro AHK+NAVI+VIRTUAL-COCKPIT+KAMER,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-ahk-navi-virtual-cockpit-kamer-schrobenhausen-edelshsn/459097735.html
Elektrické,Audi e-tron,715930,30064,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Garmisch-Partenkirchen / Baterie 71 kWh / 50 quattro AHK Standhzg LED Navi Tel-vorb,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-ahk-standhzg-led-navi-tel-vorb-garmisch-partenkirchen/452762307.html
Elektrické,Audi e-tron,688203,31200,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Lahr / Baterie 71 kWh / 50 Quattro Assistenzpaket Stadt,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-assistenzpaket-stadt-lahr/454572155.html
Elektrické,Audi e-tron,725124,31000,2022,Elektro,,,,230,,,,,Ano,SUV,,,,,,Helmstedt / Baterie 71 kWh / 50 quattro AZN-HAUS-FÖRDERUNG* Standheizg,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/audi-e-tron-50-quattro-azn-haus-f%C3%B6rderung-standheizg-helmstedt/458110570.html
